Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-12-19,2016,12,19,Monday,51,2016-51,758.89,770.5,756.16,766.0,3113200,766.0,0.010860789232386203,760.9357142857144,780.9914000000009
2016-12-20,2016,12,20,Tuesday,51,2016-51,768.65,774.39,767.71,771.22,2703600,771.22,0.006814583163348598,762.4107142857144,779.5816000000009
2016-12-21,2016,12,21,Wednesday,51,2016-51,770.0,771.22,765.7,770.6,2044600,770.6,-0.0008039147593937868,764.3357142857145,778.3736000000009
2016-12-22,2016,12,22,Thursday,51,2016-51,768.12,771.21,763.02,766.34,2543600,766.34,-0.005528093518598509,766.1928571428573,777.0186000000009
2016-12-23,2016,12,23,Friday,51,2016-51,764.55,766.5,757.99,760.59,1981600,760.59,-0.0075031967514395115,766.2807142857145,775.6448000000008
2016-12-27,2016,12,27,Tuesday,52,2016-52,763.4,774.65,761.2,771.4,2638700,771.4,0.014212646993658096,766.7578571428573,774.6136000000009
2016-12-28,2016,12,28,Wednesday,52,2016-52,776.25,780.0,770.5,772.13,3301000,772.13,0.0009463059964309739,766.8800000000001,773.7972000000009
2016-12-29,2016,12,29,Thursday,52,2016-52,772.4,773.4,760.85,765.15,3158300,765.15,-0.0090399031569941,766.7242857142858,772.7472000000009
2016-12-30,2016,12,30,Friday,52,2016-52,766.47,767.4,748.28,749.87,4139400,749.87,-0.01996997818640356,765.382142857143,771.3908000000009
2017-01-03,2017,1,3,Tuesday,01,2017-01,757.92,758.76,747.7,753.67,3521100,753.67,0.005067528795274612,764.9214285714287,770.2578000000009
2017-01-04,2017,1,4,Wednesday,01,2017-01,758.39,759.68,754.2,757.18,2510500,757.18,0.004657223778598452,763.6957142857144,769.021600000001
2017-01-05,2017,1,5,Thursday,01,2017-01,761.55,782.4,760.26,780.45,5830100,780.45,0.03073248072630208,764.5264285714287,767.8688000000009
2017-01-06,2017,1,6,Friday,01,2017-01,782.36,799.44,778.48,795.99,5986200,795.99,0.019911561002348366,767.0257142857145,767.0850000000008
2017-01-09,2017,1,9,Monday,02,2017-02,798.0,801.77,791.77,796.92,3446100,796.92,0.001168347199325126,769.822142857143,766.5716000000009
2017-01-10,2017,1,10,Tuesday,02,2017-02,796.6,798.0,789.54,795.9,2558400,795.9,-0.0012798756687830704,771.9578571428573,766.1224000000009
2017-01-11,2017,1,11,Wednesday,02,2017-02,793.66,799.5,789.51,799.02,2992800,799.02,0.0039200842084210485,773.9435714285717,766.5764000000008
2017-01-12,2017,1,12,Thursday,02,2017-02,800.31,814.13,799.5,813.64,4873900,813.64,0.018297407774293895,777.0178571428572,767.0528000000008
2017-01-13,2017,1,13,Friday,02,2017-02,814.32,821.65,811.4,817.14,3791900,817.14,0.004301656674926768,780.6464285714286,767.6874000000008
2017-01-17,2017,1,17,Tuesday,03,2017-03,815.7,816.0,803.44,809.72,3670500,809.72,-0.009080504946884616,784.1557142857143,768.5706000000008
2017-01-18,2017,1,18,Wednesday,03,2017-03,809.5,811.73,804.27,807.48,2354200,807.48,-0.0027663764207641606,786.7328571428571,769.3796000000009
2017-01-19,2017,1,19,Thursday,03,2017-03,810.0,813.51,807.32,809.04,2540800,809.04,0.0019319334179506154,789.3692857142858,770.4594000000009
2017-01-20,2017,1,20,Friday,03,2017-03,815.28,816.02,806.26,808.33,3376200,808.33,-0.0008775350499131696,792.4535714285714,770.927400000001
2017-01-23,2017,1,23,Monday,04,2017-04,806.8,818.5,805.08,817.88,2797500,817.88,0.01181446635787542,797.3114285714285,771.5300000000009
2017-01-24,2017,1,24,Tuesday,04,2017-04,822.0,823.99,814.5,822.44,2971700,822.44,0.0055753870144399365,802.2235714285714,772.541200000001
2017-01-25,2017,1,25,Wednesday,04,2017-04,825.79,837.42,825.29,836.52,3922600,836.52,0.0171198106221091,807.8907142857142,774.424000000001
2017-01-26,2017,1,26,Thursday,04,2017-04,835.53,843.84,833.0,839.15,3586300,839.15,0.0031439831939541474,812.0835714285713,776.426800000001
2017-01-27,2017,1,27,Friday,04,2017-04,839.0,839.7,829.44,835.77,2998700,835.77,-0.00402789106175927,814.925,778.7608000000009
2017-01-30,2017,1,30,Monday,05,2017-05,833.0,833.5,816.38,830.38,3747300,830.38,-0.006449160082890426,817.3149999999998,780.5036000000009
2017-01-31,2017,1,31,Tuesday,05,2017-05,823.75,826.99,819.56,823.48,3137200,823.48,-0.008309478038354579,819.2849999999999,782.0434000000009
2017-02-01,2017,2,1,Wednesday,05,2017-05,829.21,833.78,824.94,832.35,3850200,832.35,0.01077135489333747,821.6657142857141,783.5624000000009
2017-02-02,2017,2,2,Thursday,05,2017-05,836.59,842.49,828.26,839.95,7350500,839.95,0.009130818578739763,823.545,785.1582000000008
2017-02-03,2017,2,3,Friday,05,2017-05,806.72,818.3,804.0,810.2,10868800,810.2,-0.03541877441233632,823.0492857142857,785.7622000000007
2017-02-06,2017,2,6,Monday,06,2017-06,809.8,810.72,803.0,807.64,3897300,807.64,-0.003159710590006304,822.9007142857143,786.2084000000007
2017-02-07,2017,2,7,Tuesday,06,2017-06,809.31,816.16,807.5,812.5,3466100,812.5,0.006017514317536721,823.2592857142857,786.8560000000007
2017-02-08,2017,2,8,Wednesday,06,2017-06,812.69,821.48,812.5,819.71,2858000,819.71,0.008873873197115412,824.0214285714285,787.6428000000005
2017-02-09,2017,2,9,Thursday,06,2017-06,821.6,825.0,819.71,821.36,2484900,821.36,0.0020128622740704927,824.9521428571428,788.7346000000007
2017-02-10,2017,2,10,Friday,06,2017-06,823.82,828.0,822.85,827.46,2429600,827.46,0.007426751643474283,825.6364285714287,790.0334000000007
2017-02-13,2017,2,13,Monday,07,2017-07,831.62,843.0,828.55,836.53,4172600,836.53,0.010961263485087747,826.6428571428572,791.7526000000007
2017-02-14,2017,2,14,Tuesday,07,2017-07,837.0,838.31,831.45,836.39,2792400,836.39,-0.00016737551974699283,826.6335714285715,793.6074000000007
2017-02-15,2017,2,15,Wednesday,07,2017-07,834.0,842.81,832.82,842.7,2968900,842.7,0.007544324355959864,826.887142857143,795.6546000000006
2017-02-16,2017,2,16,Thursday,07,2017-07,841.84,845.0,839.38,844.14,2714700,844.14,0.0017087960371982014,827.485,797.3502000000007
2017-02-17,2017,2,17,Friday,07,2017-07,842.0,847.27,840.73,845.07,3112300,845.07,0.0011017042903345153,828.5342857142858,798.9572000000006
2017-02-21,2017,2,21,Tuesday,08,2017-08,848.84,857.98,847.25,856.44,3507700,856.44,0.013454500832645655,830.8885714285716,800.6776000000007
2017-02-22,2017,2,22,Wednesday,08,2017-08,856.95,858.43,852.18,855.61,2617000,855.61,-0.0009691479700594252,832.5500000000002,802.4432000000006
2017-02-23,2017,2,23,Thursday,08,2017-08,857.57,860.86,848.0,852.19,3462000,852.19,-0.003997128327985822,833.4242857142859,804.1138000000007
2017-02-24,2017,2,24,Friday,08,2017-08,844.69,845.81,837.75,845.24,3688000,845.24,-0.00815547259076077,835.9271428571429,805.8162000000005
2017-02-27,2017,2,27,Monday,09,2017-09,842.38,852.5,839.67,848.64,2713600,848.64,0.004022555077073164,838.8557142857144,807.3022000000005
2017-02-28,2017,2,28,Tuesday,09,2017-09,851.45,854.09,842.05,845.04,2793700,845.04,-0.004242124527424229,841.1800000000001,808.8266000000007
2017-03-01,2017,3,1,Wednesday,09,2017-09,853.05,854.83,849.01,853.08,2760100,853.08,0.009514388989345424,843.5635714285714,810.6682000000006
2017-03-02,2017,3,2,Thursday,09,2017-09,853.08,854.82,847.28,848.91,2132100,848.91,-0.004888221341226573,845.5314285714285,812.4910000000008
2017-03-03,2017,3,3,Friday,09,2017-09,847.2,851.99,846.27,849.88,1941100,849.88,0.0011426791638318168,847.1328571428569,814.1686000000008
2017-03-06,2017,3,6,Monday,10,2017-10,845.23,848.49,841.12,846.61,2610400,846.61,-0.0038476249734819,847.8528571428569,815.6764000000007
2017-03-07,2017,3,7,Tuesday,10,2017-10,845.48,848.46,843.75,846.02,2247600,846.02,-0.0006968566760614525,848.5407142857141,817.1848000000007
2017-03-08,2017,3,8,Wednesday,10,2017-10,848.0,853.07,846.79,850.5,2286500,850.5,0.005295359879583295,849.0978571428569,818.8680000000007
2017-03-09,2017,3,9,Thursday,10,2017-10,851.0,856.4,850.31,853.0,2048200,853.0,0.0029394473838917357,849.7307142857142,820.7162000000009
2017-03-10,2017,3,10,Friday,10,2017-10,857.0,857.35,851.72,852.46,2436400,852.46,-0.0006330340297112658,850.2585714285714,822.3374000000008
2017-03-13,2017,3,13,Monday,11,2017-11,851.77,855.69,851.71,854.59,1909700,854.59,0.002498656626598761,850.1264285714285,823.9866000000007
2017-03-14,2017,3,14,Tuesday,11,2017-11,853.55,853.75,847.55,852.53,2130600,852.53,-0.002410509710923825,849.9064285714285,825.7342000000007
2017-03-15,2017,3,15,Wednesday,11,2017-11,854.33,854.45,847.11,852.97,2562200,852.97,0.0005160421230121504,849.9621428571427,827.7962000000007
2017-03-16,2017,3,16,Thursday,11,2017-11,855.3,855.5,850.51,853.42,1842300,853.42,0.000527582708052865,850.5464285714285,829.7912000000007
2017-03-17,2017,3,17,Friday,11,2017-11,853.49,853.83,850.64,852.31,3384400,852.31,-0.0013006320144712813,850.8085714285713,831.6938000000006
2017-03-20,2017,3,20,Monday,12,2017-12,851.51,857.8,851.01,856.97,2282700,856.97,0.00546746272820875,851.660714285714,833.2242000000007
2017-03-21,2017,3,21,Tuesday,12,2017-12,858.84,862.8,841.31,843.2,4382900,843.2,-0.016068192546812132,850.9549999999998,834.1684000000007
2017-03-22,2017,3,22,Wednesday,12,2017-12,840.43,849.37,839.05,848.06,2658700,848.06,0.005763739659872424,850.8942857142855,835.1912000000007
2017-03-23,2017,3,23,Thursday,12,2017-12,848.2,850.89,844.8,847.38,1953000,847.38,-0.0008018214250629097,850.7157142857141,836.2208000000006
2017-03-24,2017,3,24,Friday,12,2017-12,851.68,851.8,843.53,845.61,2138300,845.61,-0.002088814370236114,850.6442857142855,837.1526000000007
2017-03-27,2017,3,27,Monday,13,2017-13,838.07,850.3,833.5,846.82,2755800,846.82,0.0014309457002843473,850.7014285714283,837.8162000000007
2017-03-28,2017,3,28,Tuesday,13,2017-13,851.75,858.46,850.1,856.0,3041600,856.0,0.010840547691814972,851.0942857142854,838.5934000000007
2017-03-29,2017,3,29,Wednesday,13,2017-13,859.05,876.44,859.02,874.32,4485800,874.32,0.02140187771520874,852.6171428571425,839.8854000000007
2017-03-30,2017,3,30,Thursday,13,2017-13,874.95,877.06,871.66,876.34,2762700,876.34,0.0023103892331506337,854.322857142857,841.2626000000005
2017-03-31,2017,3,31,Friday,13,2017-13,877.0,890.35,876.65,886.54,3957600,886.54,0.0116392619979655,856.6049999999998,842.8126000000005
2017-04-03,2017,4,3,Monday,14,2017-14,888.0,893.49,885.42,891.51,3422300,891.51,0.005606099963297861,859.3892857142855,844.4762000000005
2017-04-04,2017,4,4,Tuesday,14,2017-14,891.5,908.54,890.28,906.83,4984700,906.83,0.017184335740937362,863.2364285714284,846.2552000000006
2017-04-05,2017,4,5,Wednesday,14,2017-14,910.82,923.72,905.62,909.28,7508400,909.28,0.0027017325858860186,867.2264285714284,847.9920000000005
2017-04-06,2017,4,6,Thursday,14,2017-14,913.8,917.19,894.49,898.28,6344100,898.28,-0.012097483333606274,870.51,849.2272000000006
2017-04-07,2017,4,7,Friday,14,2017-14,899.65,900.09,889.31,894.88,3710900,894.88,-0.003785038410264896,873.217857142857,850.3418000000005
2017-04-10,2017,4,10,Monday,15,2017-15,899.63,908.51,899.0,907.04,3184300,907.04,0.013588384004762366,877.7778571428571,851.7672000000006
2017-04-11,2017,4,11,Tuesday,15,2017-15,907.04,911.24,897.5,902.36,3012700,902.36,-0.0051596321983066185,881.6564285714286,853.2068000000006
2017-04-12,2017,4,12,Wednesday,15,2017-15,903.09,904.09,895.25,896.23,2456100,896.23,-0.0067933030966840224,885.1457142857143,854.6618000000007
2017-04-13,2017,4,13,Thursday,15,2017-15,891.45,894.97,884.49,884.67,3174600,884.67,-0.012898472278898288,887.9357142857143,855.7082000000006
2017-04-17,2017,4,17,Monday,16,2017-16,887.5,902.38,887.5,901.99,2854700,901.99,0.019577930368162688,891.8764285714286,856.9490000000006
2017-04-18,2017,4,18,Tuesday,16,2017-16,900.99,909.61,900.78,903.78,2999200,903.78,0.0019845442653247947,895.2892857142858,858.8206000000007
2017-04-19,2017,4,19,Wednesday,16,2017-16,907.84,910.5,897.37,899.2,2870200,899.2,-0.005067623693131296,897.0664285714287,860.6518000000007
2017-04-20,2017,4,20,Thursday,16,2017-16,899.7,905.32,896.29,902.06,2814400,902.06,0.003180588648506344,898.9035714285716,862.4430000000007
2017-04-21,2017,4,21,Friday,16,2017-16,902.67,903.65,896.77,898.53,2420500,898.53,-0.003913230019369607,899.7600000000002,864.0194000000006
2017-04-24,2017,4,24,Monday,17,2017-17,908.68,909.99,903.82,907.41,3122900,907.41,0.009882745771563117,900.8957142857145,865.7404000000007
2017-04-25,2017,4,25,Tuesday,17,2017-17,907.04,909.48,903.0,907.62,3380600,907.62,0.00023145213175079782,900.9521428571431,867.3436000000007
2017-04-26,2017,4,26,Wednesday,17,2017-17,910.3,915.75,907.56,909.29,2608900,909.29,0.001839958263524899,900.9528571428573,868.7988000000008
2017-04-27,2017,4,27,Thursday,17,2017-17,914.39,921.86,912.11,918.38,5305500,918.38,0.009996840474574498,902.3885714285715,870.4386000000007
2017-04-28,2017,4,28,Friday,17,2017-17,948.83,949.59,924.33,924.99,7364700,924.99,0.00719744040203274,904.5392857142858,872.0844000000008
2017-05-01,2017,5,1,Monday,18,2017-18,927.8,954.4,927.8,948.23,5466500,948.23,0.025124585649285214,907.4814285714286,874.1662000000008
2017-05-02,2017,5,2,Tuesday,18,2017-18,946.65,950.1,941.41,946.94,3848800,946.94,-0.0013604062874136291,910.6657142857144,876.2036000000008
2017-05-03,2017,5,3,Wednesday,18,2017-18,946.0,946.0,935.9,941.03,3582700,941.03,-0.006241127346288122,913.8657142857145,877.8954000000008
2017-05-04,2017,5,4,Thursday,18,2017-18,944.75,945.0,934.22,937.53,2418400,937.53,-0.0037193287047546653,917.6414285714288,879.5338000000007
2017-05-05,2017,5,5,Friday,18,2017-18,940.52,940.79,930.3,934.15,2866400,934.15,-0.0036052230618655035,919.9385714285717,881.1730000000008
2017-05-08,2017,5,8,Monday,19,2017-19,940.95,949.05,939.21,949.04,3415700,949.04,0.015939574184158367,923.1714285714288,883.2490000000008
2017-05-09,2017,5,9,Tuesday,19,2017-19,952.8,957.89,950.2,952.82,3262100,952.82,0.003983003228938964,927.0014285714287,885.3326000000009
2017-05-10,2017,5,10,Wednesday,19,2017-19,953.5,953.75,945.0,948.95,2096500,948.95,-0.004061622433869205,930.3507142857145,887.4108000000008
2017-05-11,2017,5,11,Thursday,19,2017-19,945.11,950.29,940.78,947.62,2194100,947.62,-0.0014015670717474338,933.8571428571431,889.3016000000008
2017-05-12,2017,5,12,Friday,19,2017-19,954.5,962.79,951.53,961.35,3625900,961.35,0.014488909625690383,937.7100000000003,891.5504000000006
2017-05-15,2017,5,15,Monday,20,2017-20,958.73,963.15,956.06,957.97,4270600,957.97,-0.0035158942826751804,941.3064285714288,893.7122000000007
2017-05-16,2017,5,16,Tuesday,20,2017-20,961.0,970.06,960.91,966.07,3126100,966.07,0.008455418091183553,945.3621428571431,896.1014000000007
2017-05-17,2017,5,17,Wednesday,20,2017-20,954.7,960.4,944.12,944.76,5145600,944.76,-0.022058440275583457,947.2464285714289,898.0762000000009
2017-05-18,2017,5,18,Thursday,20,2017-20,944.8,962.75,944.76,958.49,3939300,958.49,0.014532770573297382,949.6392857142861,900.2360000000008
2017-05-19,2017,5,19,Friday,20,2017-20,962.84,968.92,959.72,959.84,3972100,959.84,0.0014085036201199053,950.4685714285717,902.3728000000007
2017-05-22,2017,5,22,Monday,21,2017-21,964.0,971.38,962.9,970.67,2642200,970.67,0.011283084422065048,952.1635714285718,904.7370000000006
2017-05-23,2017,5,23,Tuesday,21,2017-21,975.02,975.2,966.85,971.54,2415600,971.54,0.0008962831163061846,954.3428571428575,907.0760000000008
2017-05-24,2017,5,24,Wednesday,21,2017-21,976.0,981.0,970.23,980.35,2446000,980.35,0.009068075177391943,957.4014285714289,909.6324000000008
2017-05-25,2017,5,25,Thursday,21,2017-21,984.85,999.0,982.11,993.38,4822000,993.38,0.01329120173546916,961.6321428571431,912.4406000000007
2017-05-26,2017,5,26,Friday,21,2017-21,995.0,998.65,989.25,995.78,3469200,995.78,0.0024160184443673405,964.9707142857145,915.2878000000007
2017-05-30,2017,5,30,Tuesday,22,2017-22,996.51,1001.2,995.52,996.7,3263100,996.7,0.0009238816637102687,968.1050000000004,918.1756000000007
2017-05-31,2017,5,31,Wednesday,22,2017-22,1000.0,1000.12,982.16,994.62,3913100,994.62,-0.0020869038470641144,971.3671428571432,920.9286000000008
2017-06-01,2017,6,1,Thursday,22,2017-22,998.59,998.99,991.37,995.95,2454800,995.95,0.0013372112931302471,974.819285714286,923.9836000000007
2017-06-02,2017,6,2,Friday,22,2017-22,998.99,1008.48,995.67,1006.73,3752300,1006.73,0.010823804537970938,978.0607142857145,927.1570000000008
2017-06-05,2017,6,5,Monday,23,2017-23,1007.23,1013.21,1003.51,1011.34,2719900,1011.34,0.004579228269900426,981.8728571428575,930.4362000000008
2017-06-06,2017,6,6,Tuesday,23,2017-23,1012.0,1016.5,1001.25,1003.0,3346400,1003.0,-0.00824651119703046,984.5107142857147,933.5840000000009
2017-06-07,2017,6,7,Wednesday,23,2017-23,1005.95,1010.25,1002.0,1010.07,2823000,1010.07,0.007048860741992735,989.1757142857147,936.8490000000008
2017-06-08,2017,6,8,Thursday,23,2017-23,1012.06,1013.61,1006.11,1010.27,2767900,1010.27,0.00019801816268261163,992.8742857142861,939.9344000000008
2017-06-09,2017,6,9,Friday,23,2017-23,1012.5,1012.99,927.0,978.31,7647700,978.31,-0.03163512858422268,994.1935714285718,942.0142000000008
2017-06-12,2017,6,12,Monday,24,2017-24,967.0,975.95,945.0,964.91,9447200,964.91,-0.013697114869011595,993.7821428571432,943.7856000000008
2017-06-13,2017,6,13,Tuesday,24,2017-24,977.99,984.5,966.1,980.79,4580000,980.79,0.01645749896341253,994.4428571428574,945.6706000000008
2017-06-14,2017,6,14,Wednesday,24,2017-24,988.59,990.34,966.71,976.47,3974900,976.47,-0.00440462017455312,994.1657142857146,947.3698000000009
2017-06-15,2017,6,15,Thursday,24,2017-24,958.7,965.73,950.86,964.17,5373900,964.17,-0.012596381007100477,992.079285714286,948.5166000000007
2017-06-16,2017,6,16,Friday,24,2017-24,996.0,999.75,982.0,987.71,11472700,987.71,0.024414822572518924,991.5028571428574,950.0852000000008
2017-06-19,2017,6,19,Monday,25,2017-25,1017.0,1017.0,989.9,995.17,5043400,995.17,0.0075527844929637045,991.3935714285716,952.0230000000007
2017-06-20,2017,6,20,Tuesday,25,2017-25,998.0,1004.88,992.02,992.59,4076800,992.59,-0.0025924777666052057,991.2485714285715,953.9772000000007
2017-06-21,2017,6,21,Wednesday,25,2017-25,998.7,1002.72,992.65,1002.23,2922500,1002.23,0.009711918669806474,991.6971428571429,955.8810000000008
2017-06-22,2017,6,22,Thursday,25,2017-25,1002.23,1006.96,997.2,1001.3,2253400,1001.3,-0.0009279234246677426,991.3092857142857,957.8598000000009
2017-06-23,2017,6,23,Friday,25,2017-25,1002.54,1004.62,998.02,1003.74,2879100,1003.74,0.002436834586190706,990.7664285714285,960.0100000000007
2017-06-26,2017,6,26,Monday,26,2017-26,1008.5,1009.8,992.0,993.98,3386200,993.98,-0.009723643434138785,990.1221428571428,962.1962000000008
2017-06-27,2017,6,27,Tuesday,26,2017-26,990.69,998.8,976.0,976.78,3782400,976.78,-0.017304122326250115,987.7442857142858,963.6920000000008
2017-06-28,2017,6,28,Wednesday,26,2017-26,978.55,990.68,969.21,990.33,3737600,990.33,0.013872097490283952,986.3199999999999,965.4230000000009
2017-06-29,2017,6,29,Thursday,26,2017-26,979.0,987.56,965.25,975.93,4303000,975.93,-0.014540632077757243,986.15,966.957600000001
2017-06-30,2017,6,30,Friday,26,2017-26,980.12,983.47,967.61,968.0,3390300,968.0,-0.008125575333573831,986.3707142857144,968.276400000001
2017-07-03,2017,7,3,Monday,27,2017-27,972.79,974.49,951.0,953.66,2909100,953.66,-0.014814077330029707,984.4328571428572,969.3790000000012
2017-07-05,2017,7,5,Wednesday,27,2017-27,961.53,975.0,955.25,971.4,3653000,971.4,0.0186020717751596,984.0707142857144,970.6588000000011
2017-07-06,2017,7,6,Thursday,27,2017-27,964.66,974.4,959.02,965.14,3259600,965.14,-0.006444317076686246,984.1400000000001,971.809200000001
2017-07-07,2017,7,7,Friday,27,2017-27,969.55,980.11,969.14,978.76,2643400,978.76,0.014111937035528266,983.5007142857145,973.1986000000011
2017-07-10,2017,7,10,Monday,28,2017-28,985.0,999.44,983.5,996.47,3546300,996.47,0.018094283338916606,983.5935714285715,974.7604000000011
2017-07-11,2017,7,11,Tuesday,28,2017-28,993.0,995.99,983.72,994.13,2982700,994.13,-0.0023482552300712056,983.7035714285714,976.1432000000011
2017-07-12,2017,7,12,Wednesday,28,2017-28,1000.65,1008.55,998.1,1006.51,3608600,1006.51,0.012453104545689486,984.0092857142857,977.308800000001
2017-07-13,2017,7,13,Thursday,28,2017-28,1004.62,1006.88,995.9,1000.63,2880800,1000.63,-0.0058419735777707205,983.9614285714287,978.3826000000009
2017-07-14,2017,7,14,Friday,28,2017-28,1002.4,1004.45,996.89,1001.81,2102500,1001.81,0.00117924974268524,983.8235714285714,979.5982000000009
2017-07-17,2017,7,17,Monday,29,2017-29,1004.69,1014.75,1003.81,1010.04,3712600,1010.04,0.00821511113764739,984.9707142857143,981.048400000001
2017-07-18,2017,7,18,Tuesday,29,2017-29,1006.0,1026.03,1004.0,1024.45,4007600,1024.45,0.014266735434249389,988.3757142857143,982.8544000000009
2017-07-19,2017,7,19,Wednesday,29,2017-29,1025.0,1031.59,1022.5,1026.87,2964000,1026.87,0.002362286163949845,990.9857142857144,984.411000000001
2017-07-20,2017,7,20,Thursday,29,2017-29,1031.59,1034.97,1022.52,1028.7,3097500,1028.7,0.0017820717942766962,994.7550000000001,985.9286000000009
2017-07-21,2017,7,21,Friday,29,2017-29,1021.28,1026.1,1011.0,1025.67,2734600,1025.67,-0.0029453751048699184,998.8742857142859,987.4630000000009
2017-07-24,2017,7,24,Monday,30,2017-30,1028.34,1043.01,1027.43,1038.95,3288000,1038.95,0.012947543223043256,1004.9664285714288,989.2896000000007
2017-07-25,2017,7,25,Tuesday,30,2017-30,1038.05,1043.33,1032.48,1039.87,2447600,1039.87,0.0008855517479688935,1009.857142857143,990.8600000000009
2017-07-26,2017,7,26,Wednesday,30,2017-30,1043.2,1053.2,1043.2,1052.8,2921300,1052.8,0.012434298298491075,1016.1185714285715,992.756600000001
2017-07-27,2017,7,27,Thursday,30,2017-30,1069.55,1083.31,1040.18,1046.0,10991700,1046.0,-0.006459012645083084,1020.9214285714287,994.3552000000009
2017-07-28,2017,7,28,Friday,30,2017-30,1012.14,1032.85,1001.0,1020.04,7709400,1020.04,-0.0248183766468989,1022.6050000000002,995.8608000000008
2017-07-31,2017,7,31,Monday,31,2017-31,1019.05,1019.05,987.02,987.78,7352100,987.78,-0.031626161155816956,1022.1514285714289,996.4466000000009
2017-08-01,2017,8,1,Tuesday,31,2017-31,996.11,1006.4,991.58,996.19,4572600,996.19,0.008514014147985582,1021.414285714286,997.173600000001
2017-08-02,2017,8,2,Wednesday,31,2017-31,1001.77,1003.21,981.73,995.89,4070000,995.89,-0.0003011351170294496,1021.0757142857146,997.678000000001
2017-08-03,2017,8,3,Thursday,31,2017-31,999.47,999.5,984.59,986.92,3255800,986.92,-0.009007050584243226,1020.0121428571432,997.985600000001
2017-08-04,2017,8,4,Friday,31,2017-31,989.68,991.67,982.0,987.58,2730300,987.58,0.0006687818578170468,1018.4078571428576,998.1302000000011
2017-08-07,2017,8,7,Monday,32,2017-32,990.65,995.0,987.14,992.27,2676600,992.27,0.004748984750852392,1016.1092857142861,998.1080000000011
2017-08-08,2017,8,8,Tuesday,32,2017-32,994.35,996.28,985.79,989.84,2902800,989.84,-0.002448922801204012,1013.4642857142862,997.989200000001
2017-08-09,2017,8,9,Wednesday,32,2017-32,982.6,988.0,975.27,982.01,3569700,982.01,-0.007910386403263803,1010.1292857142862,997.6954000000011
2017-08-10,2017,8,10,Thursday,32,2017-32,976.3,979.86,954.68,956.92,5684100,956.92,-0.025549665080763284,1005.2185714285719,996.9414000000011
2017-08-11,2017,8,11,Friday,32,2017-32,960.0,970.39,951.38,967.99,3468000,967.99,0.011568373032145196,1000.1500000000004,996.382200000001
2017-08-14,2017,8,14,Monday,33,2017-33,978.41,985.5,976.19,983.3,3172900,983.3,0.015816276731215773,996.1092857142861,995.913600000001
2017-08-15,2017,8,15,Tuesday,33,2017-33,988.9,991.74,982.0,982.74,2549300,982.74,-0.0005695083550755209,991.1050000000005,995.3416000000011
2017-08-16,2017,8,16,Wednesday,33,2017-33,981.65,986.46,973.22,978.18,3132100,978.18,-0.00464008547927941,986.2607142857148,994.8452000000011
2017-08-17,2017,8,17,Thursday,33,2017-33,977.84,977.84,960.32,960.57,3512400,960.57,-0.018002806726184373,982.0128571428577,993.8552000000011
2017-08-18,2017,8,18,Friday,33,2017-33,961.4,965.43,954.65,958.47,3284800,958.47,-0.002186240050263133,979.9192857142862,992.8192000000012
2017-08-21,2017,8,21,Monday,34,2017-34,957.57,961.2,945.46,953.29,3164500,953.29,-0.005404439193834376,976.8550000000005,992.3188000000013
2017-08-22,2017,8,22,Tuesday,34,2017-34,955.52,967.93,955.5,966.9,2750000,966.9,0.014276921713666013,974.7842857142862,992.3586000000012
2017-08-23,2017,8,23,Wednesday,34,2017-34,959.38,962.0,954.2,958.0,2668300,958.0,-0.009204699751099832,972.7185714285719,991.9028000000012
2017-08-24,2017,8,24,Thursday,34,2017-34,957.42,959.0,941.14,952.45,5195700,952.45,-0.005793306673245069,970.2092857142862,991.4224000000011
2017-08-25,2017,8,25,Friday,34,2017-34,956.0,957.62,944.1,945.26,3324800,945.26,-0.007548955167469118,966.8514285714291,991.0442000000012
2017-08-28,2017,8,28,Monday,35,2017-35,946.54,953.0,942.25,946.02,2596700,946.02,0.0008040219175393659,963.7214285714291,990.2104000000011
2017-08-29,2017,8,29,Tuesday,35,2017-35,940.0,956.0,936.33,954.06,2874300,954.06,0.00849873983779692,961.7250000000005,989.3882000000011
2017-08-30,2017,8,30,Wednesday,35,2017-35,958.44,969.41,956.91,967.59,2904600,967.59,0.014181528762863937,962.4871428571433,988.8882000000011
2017-08-31,2017,8,31,Thursday,35,2017-35,974.7,981.0,972.76,980.6,3331500,980.6,0.013445724293737582,963.3878571428577,988.455600000001
2017-09-01,2017,9,1,Friday,35,2017-35,984.2,984.5,976.88,978.25,2535900,978.25,-0.002396467106307365,963.0271428571434,987.9946000000009
2017-09-05,2017,9,5,Tuesday,36,2017-36,975.4,976.77,960.37,965.27,2883200,965.27,-0.013268571907743443,961.7792857142864,987.2252000000009
2017-09-06,2017,9,6,Wednesday,36,2017-36,968.32,971.84,960.6,967.8,2129900,967.8,0.00262099538007754,961.0378571428577,986.7016000000009
2017-09-07,2017,9,7,Thursday,36,2017-36,974.0,980.59,972.55,979.47,2566800,979.47,0.012058258997057036,962.3878571428577,986.7554000000009
2017-09-08,2017,9,8,Friday,36,2017-36,979.1,979.88,963.47,965.9,2605300,965.9,-0.013854377055910305,962.918571428572,986.2668000000009
